nom du fichier;temps_debut;temps_fin;frequence_mediane;tadarida_taxon;tadarida_probabilite;tadarida_taxon_autre;observateur_taxon;observateur_probabilite;validateur_taxon;validateur_probabilite
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063336_000;1.1;1.4;8.0;piaf;0.99;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063336_000;0.4;3.2;154.0;Rhihip;0.04;Tetvir, Pippip, Myoema;"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063343_000;0.4;3.7;153.0;noise;0.91;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063347_000;0.1;2.7;153.0;noise;0.96;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063347_000;0.3;2.5;8.0;piaf;0.98;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063353_000;0.4;3.5;153.0;noise;0.84;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063353_000;0.3;3.4;14.0;piaf;0.95;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063358_000;0.4;3.4;153.0;noise;0.79;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063358_000;0.0;2.6;14.0;piaf;0.98;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063404_000;0.0;3.3;153.0;noise;0.82;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063404_000;0.0;1.6;8.0;piaf;0.96;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063411_000;0.4;3.3;153.0;noise;0.97;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063421_000;0.3;3.3;153.0;noise;0.96;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063421_000;1.0;1.2;8.0;piaf;0.99;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063432_000;0.4;2.6;153.0;noise;0.9;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063432_000;0.3;0.7;8.0;piaf;0.99;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063437_000;0.4;5.0;153.0;noise;0.92;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063437_000;0.2;3.4;15.0;piaf;0.99;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063442_000;0.0;0.4;154.0;noise;0.98;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063450_000;0.0;2.5;154.0;noise;0.94;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063450_000;0.2;2.1;8.0;piaf;0.99;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063456_000;0.4;5.0;153.0;noise;0.82;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063456_000;0.0;5.0;52.0;Pippip;0.99;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063501_000;0.0;0.2;153.0;noise;0.98;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063501_000;0.0;0.2;52.0;Pippip;0.94;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063507_000;0.4;2.1;153.0;noise;0.92;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063507_000;0.0;0.3;9.0;piaf;0.96;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063529_000;0.4;2.5;153.0;noise;0.89;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063529_000;0.3;0.7;8.0;piaf;0.99;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063534_000;0.3;2.0;154.0;noise;0.82;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063551_000;0.4;4.0;153.0;noise;0.92;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063600_000;0.4;5.0;153.0;noise;0.95;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063600_000;1.0;4.2;8.0;piaf;0.99;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063600_000;0.0;5.0;93.0;Pippip;0.98;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063605_000;0.0;2.6;153.0;noise;0.96;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063605_000;0.1;2.0;49.0;Pippip;0.98;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063608_000;0.2;2.8;153.0;noise;0.92;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063608_000;0.2;2.3;110.0;piaf;0.63;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063614_000;0.0;2.0;153.0;noise;0.98;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063618_000;0.2;4.7;153.0;noise;0.91;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063618_000;0.3;3.8;8.0;piaf;0.99;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063625_000;0.0;2.0;153.0;noise;0.92;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063625_000;0.2;0.5;15.0;piaf;0.27;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063627_000;0.0;2.9;153.0;noise;0.91;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063630_000;0.0;5.0;153.0;noise;0.95;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063635_000;0.1;5.0;153.0;noise;0.98;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063635_000;4.6;5.0;50.0;Pippip;0.97;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063640_000;0.0;5.0;153.0;noise;0.9;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063640_000;0.0;4.9;54.0;Pippip;0.99;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063645_000;0.0;3.2;154.0;noise;0.93;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063645_000;0.0;2.7;48.0;Pippip;0.98;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063650_000;0.0;3.5;154.0;noise;0.93;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063705_000;0.4;2.5;154.0;noise;0.98;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063711_000;0.4;2.6;154.0;noise;0.91;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063711_000;0.3;2.4;8.0;piaf;0.99;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063711_000;0.4;2.7;154.0;Rhifer;0.1;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063717_000;0.4;1.9;154.0;noise;0.98;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063719_000;0.0;2.1;153.0;noise;0.97;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063719_000;1.6;1.7;48.0;Pippip;0.73;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063721_000;0.0;4.9;153.0;noise;0.91;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063721_000;0.5;5.0;112.0;Pippip;0.95;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063726_000;0.0;5.0;153.0;noise;0.9;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063726_000;2.5;2.6;9.0;piaf;0.97;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063726_000;0.7;3.9;48.0;Pippip;0.97;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063731_000;0.0;4.5;154.0;noise;0.97;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063731_000;0.6;2.6;8.0;piaf;0.99;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063738_000;0.4;3.3;154.0;noise;0.86;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063738_000;0.3;1.5;8.0;piaf;0.99;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063744_000;0.4;2.4;154.0;noise;0.94;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063744_000;0.3;2.3;9.0;piaf;0.98;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063744_000;0.4;2.3;153.0;Rhifer;0.36;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063751_000;0.3;1.8;153.0;noise;0.97;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063806_000;0.3;3.2;153.0;noise;0.82;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063806_000;0.2;0.3;16.0;piaf;0.23;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063813_000;0.4;2.4;154.0;noise;0.96;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063813_000;0.0;2.4;8.0;piaf;0.97;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063824_000;0.4;2.6;153.0;noise;0.87;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063824_000;0.3;2.3;8.0;piaf;0.98;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063829_000;3.9;4.0;7.0;noise;0.8;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063829_000;0.3;3.8;9.0;piaf;0.92;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063829_000;0.4;4.0;154.0;Rhihip;0.53;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063843_000;0.0;2.5;154.0;noise;0.89;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063843_000;0.3;1.5;7.0;piaf;0.99;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063853_000;0.2;2.6;154.0;noise;0.96;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063853_000;0.3;2.0;8.0;piaf;0.96;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063900_000;0.4;4.8;153.0;noise;0.95;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063900_000;3.4;3.5;11.0;piaf;0.99;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063919_000;0.4;2.7;153.0;noise;0.88;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063919_000;2.3;2.4;12.0;piaf;0.15;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063925_000;0.0;2.1;154.0;noise;0.94;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063925_000;0.0;1.4;8.0;piaf;0.95;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063929_000;0.0;3.6;154.0;noise;0.9;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063929_000;0.3;2.5;8.0;piaf;0.99;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063936_000;0.4;2.7;153.0;noise;0.93;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063936_000;0.3;2.4;9.0;piaf;0.93;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_063958_000;0.3;2.1;153.0;noise;0.96;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064001_000;0.4;2.0;154.0;noise;0.93;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064001_000;0.1;0.9;7.0;piaf;0.98;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064007_000;0.4;2.5;154.0;noise;0.94;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064007_000;0.3;2.3;8.0;piaf;0.98;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064016_000;0.4;5.0;154.0;noise;0.86;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064016_000;1.1;4.6;8.0;piaf;0.99;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064016_000;0.0;4.7;53.0;Pippip;0.98;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064021_000;0.0;1.5;153.0;noise;0.88;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064110_000;0.3;2.3;153.0;noise;0.91;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064110_000;0.3;2.4;9.0;piaf;0.99;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064121_000;0.2;4.9;153.0;noise;0.96;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064121_000;0.4;4.8;8.0;piaf;0.97;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064121_000;0.0;4.8;95.0;Pippip;0.98;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064126_000;0.1;1.2;154.0;noise;0.97;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064126_000;0.1;1.1;116.0;Pippip;0.92;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064158_000;0.1;2.0;153.0;noise;0.93;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064217_000;0.2;5.0;153.0;noise;0.93;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064217_000;0.0;4.4;55.0;Pippip;0.98;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064222_000;0.0;0.8;154.0;noise;0.96;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064222_000;0.0;1.1;63.0;Pippip;0.97;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064244_000;0.2;3.1;153.0;noise;0.77;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064244_000;0.4;3.0;153.0;Rhihip;0.07;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064253_000;0.0;2.5;153.0;noise;0.88;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064303_000;0.4;2.1;154.0;noise;0.97;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064303_000;0.0;0.6;10.0;piaf;0.97;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064306_000;0.0;2.0;153.0;noise;0.94;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064306_000;0.0;1.3;9.0;piaf;0.92;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064310_000;0.1;3.3;153.0;noise;0.9;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064310_000;0.9;2.3;8.0;piaf;0.91;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064324_000;0.4;2.6;153.0;noise;0.93;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064324_000;0.0;1.7;8.0;piaf;0.99;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064341_000;0.4;4.0;153.0;noise;0.76;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064341_000;0.0;3.9;54.0;Pippip;0.98;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064535_000;0.0;2.4;153.0;noise;0.86;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064541_000;0.1;2.0;153.0;noise;0.89;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064541_000;1.5;1.6;9.0;piaf;0.38;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064544_000;0.1;2.1;154.0;noise;0.98;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064548_000;0.1;2.4;153.0;noise;0.91;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064601_000;0.4;2.0;153.0;noise;0.98;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064631_000;0.1;2.1;153.0;noise;0.88;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064645_000;0.4;3.1;153.0;noise;0.91;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064713_000;0.4;2.6;153.0;noise;0.93;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064717_000;0.4;2.9;154.0;noise;0.93;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064722_000;0.3;2.4;153.0;noise;0.9;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064727_000;0.4;2.2;154.0;noise;0.59;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064732_000;0.3;2.6;153.0;noise;0.93;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064737_000;0.1;2.5;154.0;noise;0.97;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064742_000;0.4;2.8;153.0;noise;0.94;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064747_000;0.4;3.0;153.0;noise;0.87;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064752_000;0.4;3.1;154.0;noise;0.9;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064752_000;2.2;2.4;6.0;piaf;0.99;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064757_000;0.4;2.5;153.0;noise;0.86;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064804_000;0.2;2.1;153.0;noise;0.93;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064804_000;0.2;1.9;134.0;piaf;0.74;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064809_000;0.4;2.1;153.0;noise;0.9;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064809_000;1.6;1.7;11.0;piaf;0.29;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064815_000;0.4;2.5;153.0;noise;0.97;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064821_000;0.4;2.4;153.0;noise;0.98;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064826_000;0.4;2.6;154.0;noise;0.78;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064833_000;0.1;2.1;153.0;noise;0.97;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064835_000;0.0;2.4;153.0;noise;0.96;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064835_000;2.1;2.2;12.0;Tetvir;0.04;Phogri;"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064838_000;0.1;2.0;154.0;noise;0.97;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064838_000;0.3;2.0;9.0;piaf;0.99;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064844_000;0.2;2.5;153.0;noise;0.97;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064848_000;0.3;3.0;153.0;noise;0.87;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064854_000;0.4;2.6;153.0;noise;0.94;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064900_000;0.4;2.9;153.0;noise;0.91;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064907_000;0.0;2.1;154.0;noise;0.97;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064912_000;0.0;2.9;154.0;noise;0.96;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064919_000;0.0;3.0;153.0;noise;0.87;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064923_000;0.4;3.0;153.0;noise;0.87;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064923_000;0.2;3.0;9.0;piaf;0.99;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064929_000;0.0;2.4;153.0;noise;0.93;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064935_000;0.4;3.6;153.0;noise;0.89;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064935_000;1.7;2.8;9.0;piaf;0.98;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064941_000;0.4;3.0;154.0;noise;0.93;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064946_000;0.4;3.0;153.0;noise;0.95;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064954_000;0.4;3.0;153.0;noise;0.95;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_064959_000;0.4;2.8;154.0;noise;0.95;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065005_000;0.0;3.4;154.0;noise;0.94;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065014_000;0.4;3.4;153.0;noise;0.83;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065014_000;0.2;3.1;51.0;Pippip;0.98;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065019_000;1.0;1.1;133.0;noise;0.7;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065019_000;2.3;2.6;6.0;piaf;0.15;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065019_000;0.0;2.8;50.0;Pippip;0.98;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065019_000;0.4;2.8;154.0;Rhihip;0.18;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065024_000;0.4;3.0;154.0;noise;0.97;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065030_000;0.4;3.5;153.0;noise;0.84;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065030_000;0.3;2.9;77.0;piaf;0.49;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065037_000;0.4;3.4;153.0;noise;0.85;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065037_000;0.4;1.2;18.0;piaf;0.98;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065037_000;0.4;3.2;153.0;Rhifer;0.23;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065042_000;0.4;3.5;153.0;noise;0.93;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065042_000;0.3;1.4;17.0;piaf;0.95;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065048_000;0.0;4.0;153.0;noise;0.93;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065048_000;1.0;1.4;17.0;piaf;0.3;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065054_000;0.4;5.0;153.0;noise;0.75;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065054_000;0.2;4.9;8.0;piaf;0.98;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260423_065059_000;0.0;5.0;153.0;noise;0.89;"""";"""";"""";"""";""""
